Brand,Ownership Type,Longitude,Latitude
Starbucks,2,-71.07,42.36
Starbucks,1,-71.1,42.35
Starbucks,1,-71.06,42.35
Starbucks,1,-71.11,42.35
Starbucks,2,-71.05,42.36
Starbucks,2,-71.05,42.36
Starbucks,1,-71.04,42.35
Starbucks,1,-71.02,42.37
Starbucks,2,-71.09,42.35
Starbucks,1,-71.02,42.37
Starbucks,2,-71.06,42.36
Starbucks,2,-71.05,42.36
Starbucks,2,-71.06,42.36
Starbucks,2,-71.07,42.36
Starbucks,2,-71.09,42.35
Starbucks,1,-71.05,42.36
Starbucks,2,-71.06,42.36
Starbucks,1,-71.1,42.34
Starbucks,1,-71.1,42.34
Starbucks,2,-71.08,42.35
Starbucks,2,-71.05,42.36
Starbucks,1,-71.06,42.35
Starbucks,1,-71.09,42.35
Starbucks,2,-71.08,42.35
Starbucks,2,-71.06,42.36
Starbucks,1,-71.1,42.35
Starbucks,2,-71.06,42.36
Starbucks,1,-71.11,42.34
Starbucks,2,-71.05,42.35
Starbucks,2,-71.05,42.35
Starbucks,2,-71.06,42.36
Starbucks,1,-71.03,42.36
Starbucks,2,-71.07,42.36
Starbucks,2,-71.09,42.34
Starbucks,2,-71.06,42.36
Starbucks,2,-71.06,42.35
Starbucks,1,-71.04,42.35
Starbucks,1,-71.04,42.35
Starbucks,2,-71.07,42.35
Starbucks,2,-71.07,42.35
Starbucks,2,-71.06,42.36
Starbucks,2,-71.06,42.35
Starbucks,2,-70.59,41.75
Starbucks,2,-71.03,42.22
Starbucks,1,-71.02,42.22
Teavana,2,-71.02,42.22
Starbucks,2,-71.02,42.22
Starbucks,2,-71.16,42.35
Starbucks,2,-71.15,42.36
Starbucks,2,-71.15,42.34
Starbucks,2,-71.07,42.06
Starbucks,2,-71.05,42.09
Starbucks,2,-71.13,42.35
Starbucks,2,-71.14,42.34
Starbucks,2,-71.12,42.33
Starbucks,2,-71.12,42.34
Starbucks,2,-71.11,42.35
Starbucks,2,-71.23,42.49
Teavana,2,-71.22,42.48
Starbucks,2,-71.19,42.48
Starbucks,2,-71.21,42.49
Starbucks,2,-71.12,42.37
Starbucks,2,-71.08,42.37
Starbucks,2,-71.12,42.37
Starbucks,2,-71.12,42.37
Starbucks,2,-71.12,42.36
Starbucks,2,-71.1,42.37
Teavana,2,-71.08,42.37
Starbucks,2,-71.11,42.37
Starbucks,2,-71.14,42.39
Starbucks,1,-71.15,42.38
Starbucks,2,-71.09,42.36
Starbucks,2,-71.12,42.38
Starbucks,1,-71.09,42.36
Starbucks,2,-71.15,42.14
Starbucks,2,-71.36,42.62
Starbucks,2,-71.04,42.39
Starbucks,1,-71.17,42.32
Starbucks,1,-71.18,42.32
Starbucks,2,-71.18,42.32
Starbucks,2,-72.58,42.17
Starbucks,2,-70.8,42.22
Starbucks,2,-71.36,42.46
Starbucks,1,-70.94,42.55
Starbucks,2,-71.17,42.26
Teavana,2,-71.18,42.23
Starbucks,1,-71.07,42.29
Starbucks,1,-71.03,42.38
Starbucks,2,-71.01,42.39
Starbucks,2,-72.51,42.07
Starbucks,1,-71.13,42.02
Starbucks,1,-71.07,42.4
Starbucks,2,-70.6,41.56
Starbucks,1,-71.42,42.31
Starbucks,1,-71.4,42.31
Starbucks,2,-71.4,42.3
Starbucks,2,-71.42,42.3
Starbucks,1,-71.42,42.09
Starbucks,2,-71.42,42.09
Starbucks,2,-72.55,42.36
Starbucks,1,-70.84,42.14
Starbucks,2,-70.85,42.15
Starbucks,1,-70.02,41.71
Starbucks,1,-71.12,42.79
Starbucks,2,-71.1,42.81
Starbucks,2,-70.9,42.25
Starbucks,2,-70.9,42.18
Starbucks,2,-72.64,42.17
Starbucks,1,-72.64,42.17
Teavana,2,-72.64,42.17
Starbucks,2,-71.54,42.22
Starbucks,1,-71.55,42.21
Starbucks,2,-70.29,41.67
Teavana,2,-70.29,41.67
Starbucks,1,-70.71,41.97
Starbucks,1,-73.18,42.54
Starbucks,2,-71.74,42.54
Starbucks,1,-71.71,42.53
Starbucks,2,-71.23,42.45
Starbucks,2,-71.23,42.45
Starbucks,2,-71.48,42.55
Starbucks,2,-72.55,42.06
Starbucks,1,-71.33,42.64
Starbucks,1,-71.32,42.62
Starbucks,1,-71.33,42.65
Starbucks,2,-72.48,42.17
Starbucks,1,-72.45,42.17
Starbucks,1,-72.45,42.17
Starbucks,2,-70.96,42.45
Starbucks,2,-71.03,42.52
Starbucks,2,-70.86,42.5
Starbucks,2,-71.55,42.35
Starbucks,1,-71.61,42.36
Teavana,2,-71.61,42.35
Starbucks,2,-71.61,42.36
Starbucks,2,-71.59,42.34
Starbucks,1,-71.51,42.35
Starbucks,2,-70.75,42.11
Starbucks,2,-70.49,41.62
Starbucks,1,-70.49,41.61
Starbucks,2,-71.31,42.19
Starbucks,2,-71.13,42.42
Starbucks,2,-71.08,42.4
Starbucks,2,-71.4,42.15
Starbucks,2,-71.06,42.46
Starbucks,1,-71.16,42.74
Starbucks,2,-71.16,42.74
Starbucks,1,-71.5,42.16
Starbucks,2,-71.04,42.26
Teavana,2,-71.39,42.3
Starbucks,2,-71.39,42.3
Starbucks,2,-71.38,42.3
Starbucks,2,-71.34,42.3
Starbucks,2,-71.24,42.29
Starbucks,2,-70.87,42.81
Starbucks,2,-71.21,42.31
Starbucks,2,-71.19,42.36
Starbucks,2,-71.26,42.33
Starbucks,2,-71.19,42.33
Starbucks,2,-71.21,42.35
Starbucks,2,-71.12,42.67
Teavana,2,-71.35,41.95
Starbucks,1,-71.35,41.95
Starbucks,1,-71.35,41.94
Starbucks,2,-71,41.64
Starbucks,1,-71,41.64
Starbucks,2,-71.12,42.59
Starbucks,2,-72.63,42.32
Starbucks,1,-72.63,42.33
Starbucks,2,-71.67,42.29
Starbucks,2,-71.19,42.18
Starbucks,1,-69.97,41.78
Starbucks,2,-70.95,42.55
Teavana,2,-70.89,42.52
Starbucks,2,-70.94,42.54
Starbucks,1,-73.2,42.47
Starbucks,2,-73.2,42.47
Starbucks,1,-71.31,42.03
Starbucks,2,-70.71,41.95
Starbucks,1,-70.68,41.95
Starbucks,1,-70.98,42.24
Starbucks,2,-71,42.25
Starbucks,2,-71.1,42.52
Starbucks,2,-71.09,42.52
Starbucks,1,-71,42.4
Starbucks,2,-70.89,42.52
Starbucks,1,-70.9,42.5
Starbucks,2,-71.02,42.48
Starbucks,2,-71.02,42.48
Starbucks,1,-71.32,41.8
Starbucks,2,-71.33,41.79
Starbucks,1,-71.7,42.28
Starbucks,2,-71.11,42.39
Starbucks,2,-71.08,42.4
Starbucks,2,-71.12,42.4
Starbucks,1,-71.09,42.38
Starbucks,2,-71.04,42.34
Starbucks,2,-71.06,42.34
Starbucks,2,-71.15,42.3
Starbucks,1,-70.16,41.71
Starbucks,2,-71.52,42.29
Starbucks,2,-72.59,42.1
Starbucks,1,-71.07,42.15
Starbucks,2,-71.43,42.36
Starbucks,2,-71.74,42.16
Starbucks,1,-71.74,42.16
Starbucks,2,-70.9,42.48
Starbucks,1,-71.21,41.75
Starbucks,2,-71.07,41.88
Starbucks,1,-71.07,41.88
Starbucks,2,-71.23,42.33
Starbucks,2,-71.22,42.14
Starbucks,2,-71.23,42.41
Starbucks,2,-71.26,42.38
Starbucks,1,-70.75,41.78
Starbucks,2,-71.18,42.37
Starbucks,1,-71.16,42.36
Starbucks,2,-71.36,42.32
Starbucks,1,-71.86,42.06
Starbucks,2,-71.29,42.3
Starbucks,2,-71.3,42.3
Starbucks,2,-71.15,42.29
Starbucks,1,-71.61,42.27
Starbucks,1,-71.65,42.28
Starbucks,2,-71.61,42.28
Starbucks,2,-72.73,42.11
Starbucks,2,-71.42,42.57
Starbucks,2,-71.22,42.22
Starbucks,1,-71.2,42.22
Starbucks,2,-71.15,42.21
Starbucks,2,-70.96,42.17
Starbucks,2,-71.18,42.56
Starbucks,1,-71.16,42.58
Starbucks,2,-71.14,42.45
Starbucks,2,-71.14,42.52
Starbucks,1,-71.14,42.52
Starbucks,2,-71.13,42.5
Starbucks,2,-71.81,42.29
Starbucks,1,-71.77,42.3
Starbucks,2,-71.79,42.27
Starbucks,2,-76.32,39.46
Starbucks,1,-76.32,39.46
Starbucks,2,-77.02,38.66
Starbucks,1,-76.88,38.82
Starbucks,2,-76.52,38.98
Starbucks,2,-76.54,38.99
Starbucks,1,-76.55,38.99
Starbucks,1,-76.52,38.97
Starbucks,1,-76.49,38.98
Starbucks,1,-76.55,38.99
Teavana,2,-76.55,38.99
Starbucks,2,-76.54,38.98
Starbucks,2,-76.54,38.99
Starbucks,2,-76.49,38.98
Starbucks,1,-76.5,39.03
Starbucks,1,-76.57,39.28
Starbucks,1,-76.62,39.29
Starbucks,2,-76.62,39.3
Starbucks,1,-76.67,39.19
Starbucks,1,-76.61,39.29
Starbucks,2,-76.61,39.29
Starbucks,1,-76.62,39.35
Starbucks,2,-76.65,39.37
Starbucks,2,-76.61,39.37
Starbucks,1,-76.58,39.28
Starbucks,2,-76.63,39.38
Starbucks,2,-76.62,39.33
Starbucks,1,-76.6,39.27
Starbucks,2,-76.63,39.36
Starbucks,1,-76.45,39.33
Starbucks,2,-76.46,39.37
Starbucks,1,-76.67,39.19
Starbucks,2,-76.61,39.29
Starbucks,2,-76.61,39.29
Starbucks,2,-76.74,39.39
Starbucks,2,-76.69,39.39
Starbucks,1,-76.56,39.28
Starbucks,2,-76.47,39.38
Starbucks,2,-76.62,39.29
Starbucks,2,-76.6,39.27
Starbucks,2,-76.58,39.28
Starbucks,1,-76.62,39.32
Starbucks,2,-76.6,39.28
Starbucks,1,-76.67,39.18
Starbucks,2,-76.63,39.34
Starbucks,1,-76.66,39.32
Starbucks,1,-76.67,39.18
Starbucks,1,-76.71,39.26
Starbucks,2,-76.32,39.55
Starbucks,2,-76.35,39.53
Starbucks,1,-76.35,39.53
Starbucks,2,-76.35,39.52
Starbucks,2,-76.91,39.03
Starbucks,2,-77.1,38.99
Starbucks,2,-77.09,38.98
Starbucks,2,-77.15,39.02
Starbucks,2,-77.11,38.96
Starbucks,1,-77.1,38.98
Starbucks,2,-77.12,38.95
Starbucks,2,-77.12,39.02
Starbucks,2,-77.09,38.98
Starbucks,1,-77.1,39
Starbucks,1,-76.74,38.95
Starbucks,2,-76.73,38.98
Starbucks,1,-76.82,38.95
Starbucks,1,-76.72,38.95
Teavana,2,-76.73,38.94
Starbucks,1,-76.79,38.97
Starbucks,1,-76.74,38.98
Starbucks,2,-76.73,38.94
Starbucks,1,-76.88,38.67
Starbucks,1,-76.88,38.67
Starbucks,2,-76.93,39.11
Starbucks,2,-76.52,38.3
Starbucks,1,-76.54,39.4
Starbucks,2,-76.75,39.28
Starbucks,1,-76.27,38.97
Starbucks,2,-77.09,38.96
Starbucks,2,-77.08,39
Starbucks,2,-77.29,39.22
Starbucks,1,-77.27,39.24
Starbucks,1,-76.94,39.21
Starbucks,2,-76.89,38.77
Starbucks,2,-76.64,39.48
Starbucks,1,-76.63,39.46
Starbucks,2,-76.93,39.02
Starbucks,2,-76.94,38.98
Starbucks,1,-76.88,39.22
Starbucks,2,-76.86,39.22
Starbucks,2,-76.84,39.18
Starbucks,1,-76.81,39.2
Starbucks,1,-76.89,39.22
Starbucks,1,-76.86,39.17
Starbucks,2,-76.82,39.2
Starbucks,1,-77.2,39.29
Starbucks,1,-77.29,39.1
Starbucks,2,-76.66,38.72
Starbucks,1,-76.66,38.72
Starbucks,1,-76.06,38.77
Starbucks,1,-76.09,38.78
Starbucks,1,-76.09,38.78
Starbucks,1,-76.56,38.94
Starbucks,2,-76.56,38.94
Starbucks,1,-76.95,39.41
Starbucks,1,-76.95,39.41
Starbucks,2,-76.94,39.4
Starbucks,1,-76.78,39.21
Starbucks,1,-76.81,39.25
Starbucks,2,-76.8,39.21
Starbucks,1,-76.82,39.25
Starbucks,1,-76.86,39.28
Starbucks,2,-76.83,39.28
Starbucks,2,-76.88,38.84
Starbucks,1,-76.89,38.85
Starbucks,1,-76.74,39.11
Starbucks,1,-77,38.72
Starbucks,1,-77.34,39.33
Starbucks,2,-77.41,39.38
Starbucks,2,-77.42,39.43
Starbucks,2,-77.44,39.42
Starbucks,2,-77.41,39.42
Starbucks,2,-77.38,39.45
Starbucks,1,-78.93,39.65
Starbucks,1,-77.2,39.12
Starbucks,2,-77.22,39.11
Starbucks,2,-77.25,39.12
Starbucks,2,-77.22,39.14
Starbucks,2,-77.24,39.12
Starbucks,2,-77.2,39.15
Starbucks,1,-77.18,39.19
Starbucks,2,-77.21,39.12
Starbucks,2,-77.17,39.16
Starbucks,2,-77.2,39.12
Starbucks,1,-76.68,39.04
Starbucks,2,-76.68,39.03
Starbucks,1,-76.68,39.04
Starbucks,2,-77.27,39.18
Starbucks,2,-77.28,39.16
Starbucks,1,-77.25,39.2
Starbucks,1,-77.27,39.18
Starbucks,2,-77.25,39.2
Starbucks,2,-76.6,39.14
Starbucks,2,-76.61,39.2
Starbucks,1,-76.61,39.19
Starbucks,1,-76.63,39.13
Starbucks,1,-76.91,39
Starbucks,2,-76.88,38.99
Starbucks,1,-76.88,38.99
Starbucks,2,-77.75,39.66
Starbucks,1,-77.72,39.68
Starbucks,1,-77.77,39.62
Starbucks,2,-77.77,39.63
Starbucks,2,-76.74,39.15
Starbucks,1,-76.74,39.13
Starbucks,2,-76.72,39.15
Starbucks,2,-76.72,39.16
Starbucks,2,-76.74,39.13
Teavana,2,-76.73,39.16
Starbucks,1,-76.98,38.97
Starbucks,1,-76.95,38.97
Starbucks,2,-76.95,38.97
Starbucks,2,-76.79,39.17
Starbucks,1,-76.89,38.81
Starbucks,1,-77.08,39.03
Starbucks,2,-77.07,39.03
Starbucks,1,-76.98,38.54
Starbucks,2,-76.98,38.53
Starbucks,1,-76.98,38.54
Starbucks,2,-76.82,38.96
Starbucks,2,-76.82,38.9
Starbucks,1,-76.83,38.9
Starbucks,1,-76.86,39.09
Starbucks,2,-76.85,39.1
Starbucks,1,-76.79,39.09
Starbucks,2,-76.87,39.08
Starbucks,2,-76.68,39.2
Starbucks,2,-76.44,38.37
Starbucks,1,-77.53,39.44
Starbucks,2,-77.16,39.36
Starbucks,1,-77.16,39.37
Starbucks,1,-77.01,38.79
Starbucks,2,-77,38.79
Starbucks,2,-76.87,38.96
Starbucks,2,-77.11,39.04
Starbucks,2,-76.48,39.4
Starbucks,2,-75.11,38.34
Starbucks,1,-75.08,38.35
Starbucks,1,-76.69,39.08
Starbucks,2,-77.07,39.13
Starbucks,1,-77.06,39.15
Starbucks,2,-77.06,39.15
Starbucks,1,-77.06,39.15
Starbucks,2,-76.77,39.41
Starbucks,1,-76.78,39.42
Starbucks,2,-76.81,39.41
Starbucks,2,-77.02,38.78
Starbucks,1,-76.46,39.41
Starbucks,1,-76.56,39.52
Starbucks,2,-77.21,39.02
Starbucks,2,-77.16,39.04
Starbucks,1,-76.59,38.54
Starbucks,2,-76.6,38.55
Starbucks,2,-77.14,39.08
Starbucks,2,-77.19,39.1
Starbucks,2,-77.12,39.06
Starbucks,2,-77.15,39.09
Starbucks,2,-77.13,39.06
Starbucks,1,-77.11,39.09
Starbucks,2,-77.12,39.05
Starbucks,1,-77.17,39.11
Starbucks,1,-77.19,39.1
Starbucks,2,-77.16,39.06
Starbucks,1,-77.11,39.05
Starbucks,1,-77.12,39.06
Starbucks,2,-75.57,38.41
Starbucks,2,-75.61,38.34
Starbucks,1,-76.58,39.08
Starbucks,2,-76.55,39.08
Starbucks,1,-76.54,39.08
Starbucks,2,-77.05,39.09
Starbucks,2,-77.03,38.99
Starbucks,2,-77.03,39
Starbucks,2,-77.01,39.02
Starbucks,1,-77.03,38.99
Starbucks,1,-77.06,39.07
Starbucks,2,-76.98,39.02
Starbucks,1,-77,39.11
Starbucks,1,-77.03,39
Starbucks,2,-77,39.03
Starbucks,2,-76.95,39.06
Starbucks,2,-76.99,38.99
Starbucks,2,-76.62,39.43
Starbucks,2,-76.64,39.46
Starbucks,2,-76.63,39.44
Starbucks,2,-76.6,39.4
Starbucks,2,-76.58,39.39
Teavana,2,-76.6,39.4
Starbucks,1,-76.61,39.41
Starbucks,2,-76.6,39.4
Starbucks,2,-76.6,39.4
Starbucks,1,-76.62,39.39
Starbucks,1,-76.58,39.39
Starbucks,1,-76.79,38.79
Starbucks,2,-77.35,39.33
Starbucks,2,-76.92,38.63
Starbucks,1,-76.95,38.63
Starbucks,1,-76.93,38.62
Starbucks,1,-76.9,38.6
Starbucks,1,-76.92,38.63
Starbucks,1,-76.97,39.57
Starbucks,2,-76.98,39.56
Starbucks,1,-77.01,39.59
Starbucks,1,-77.05,39.04
Teavana,2,-77.05,39.04
Starbucks,1,-77.05,39.04
Starbucks,2,-77.06,39.04
Starbucks,2,-76.45,39.37
Starbucks,2,-70.23,44.12
Starbucks,2,-69.81,44.32
Starbucks,1,-69.81,44.31
Starbucks,1,-68.74,44.84
Starbucks,2,-68.74,44.83
Starbucks,1,-68.75,44.83
Starbucks,1,-70.51,43.47
Starbucks,2,-69.92,43.91
Starbucks,2,-70.23,43.72
Starbucks,2,-70.1,43.86
Starbucks,1,-70.54,43.39
Starbucks,1,-70.54,43.39
Starbucks,2,-70.73,43.11
Starbucks,2,-70.34,43.63
Starbucks,2,-70.29,43.7
Starbucks,2,-70.29,43.68
Starbucks,2,-70.25,43.66
Starbucks,2,-70.25,43.66
Starbucks,2,-70.26,43.65
Starbucks,1,-70.31,43.65
Starbucks,2,-70.43,43.51
Starbucks,2,-70.33,43.59
Starbucks,1,-70.35,43.63
Starbucks,2,-70.35,43.63
Teavana,2,-70.34,43.63
Starbucks,2,-70.33,43.63
Starbucks,1,-69.96,43.94
Starbucks,2,-69.98,43.94
Starbucks,2,-69.64,44.57
Starbucks,1,-69.77,44.23
Starbucks,2,-84.03,41.87
Starbucks,2,-83.22,42.28
Starbucks,1,-83.21,42.28
Starbucks,1,-85.89,42.96
Starbucks,1,-85.94,42.97
Starbucks,1,-84.67,43.38
Starbucks,1,-83.77,42.24
Starbucks,2,-83.67,42.25
Teavana,2,-83.74,42.24
Starbucks,1,-83.74,42.27
Starbucks,2,-83.73,42.27
Starbucks,1,-83.74,42.27
Starbucks,1,-83.78,42.28
Starbucks,1,-83.77,42.24
Starbucks,2,-83.74,42.28
Starbucks,2,-83.84,42.29
Starbucks,2,-83.71,42.3
Starbucks,2,-83.69,42.26
Starbucks,2,-83.75,42.28
Starbucks,2,-83.75,42.24
Starbucks,1,-83.68,42.24
Teavana,2,-83.3,42.7
Starbucks,2,-83.3,42.7
Starbucks,1,-83.29,42.71
Starbucks,2,-85.18,42.26
Starbucks,1,-85.18,42.32
Starbucks,2,-83.89,43.62
Starbucks,2,-83.48,42.22
Starbucks,1,-85.48,43.69
Starbucks,1,-85.48,43.68
Starbucks,2,-83.78,43.25
Starbucks,1,-83.21,42.55
Starbucks,2,-83.21,42.55
Starbucks,2,-83.28,42.58
Starbucks,2,-83.26,42.6
Starbucks,2,-83.26,42.55
Starbucks,2,-83.29,42.55
Starbucks,2,-83.3,42.61
Starbucks,1,-83.29,42.6
Starbucks,1,-85.02,45.22
Starbucks,2,-83.79,42.54
Starbucks,1,-83.8,42.54
Starbucks,1,-83.79,42.54
Starbucks,1,-84.38,44.27
Starbucks,2,-85.67,42.81
Starbucks,1,-85.62,42.85
Starbucks,1,-85.51,42.79
Starbucks,1,-85.62,42.85
Starbucks,1,-83.49,42.32
Starbucks,2,-83.45,42.32
Starbucks,2,-83.43,42.32
Starbucks,1,-83.5,42.27
Starbucks,2,-82.83,42.67
Starbucks,1,-82.83,42.68
Starbucks,2,-83.38,42.73
Starbucks,2,-83.42,42.72
Starbucks,1,-82.9,42.55
Starbucks,2,-82.86,42.63
Starbucks,2,-82.95,42.63
Teavana,2,-82.95,42.63
Starbucks,1,-83.44,42.6
Starbucks,1,-83.54,43.04
Teavana,2,-83.22,42.32
Starbucks,2,-83.25,42.31
Starbucks,2,-83.17,42.32
Starbucks,2,-83.3,42.33
Starbucks,1,-83.3,42.33
Starbucks,1,-83.35,42.22
Starbucks,1,-83.04,42.33
Starbucks,2,-83.06,42.35
Starbucks,1,-83.07,42.36
Starbucks,1,-83.35,42.22
Starbucks,1,-83.04,42.34
Starbucks,1,-83.05,42.33
Starbucks,2,-83.12,42.45
Starbucks,1,-83.06,42.35
Starbucks,1,-83.07,42.36
Starbucks,1,-83.35,42.22
Starbucks,2,-85.61,42.95
Starbucks,1,-84.48,42.73
Starbucks,1,-84.49,42.73
Starbucks,2,-84.48,42.73
Starbucks,2,-84.47,42.73
Starbucks,1,-84.5,42.76
Starbucks,2,-83.37,42.46
Starbucks,1,-83.34,42.45
Starbucks,2,-83.36,42.5
Starbucks,1,-83.74,42.79
Starbucks,1,-83.74,42.79
Starbucks,1,-83.71,42.81
Starbucks,2,-83.64,43.02
Starbucks,2,-83.74,42.99
Starbucks,1,-82.46,43.03
Starbucks,2,-82.46,43.03
Starbucks,2,-83.4,41.95
Starbucks,2,-84.69,45.03
Starbucks,1,-84.69,45.03
Starbucks,2,-83.63,42.93
Starbucks,2,-86.22,43.07
Starbucks,1,-86.2,43.04
Starbucks,1,-86.22,43.04
Starbucks,1,-85.54,42.91
Starbucks,2,-85.58,43.06
Starbucks,1,-85.61,42.93
Teavana,2,-85.59,42.92
Starbucks,1,-85.78,42.97
Starbucks,1,-85.74,42.97
Starbucks,2,-85.67,42.97
Starbucks,1,-85.68,42.96
Starbucks,1,-85.61,42.95
Starbucks,2,-85.58,42.91
Starbucks,1,-85.53,42.88
Starbucks,1,-85.53,42.92
Starbucks,2,-85.59,42.92
Starbucks,1,-85.51,42.91
Starbucks,1,-85.67,42.97
Starbucks,2,-85.54,42.91
Starbucks,1,-85.51,42.91
Starbucks,2,-85.59,43
Starbucks,1,-85.67,42.97
Starbucks,1,-85.59,43
Starbucks,1,-85.69,43.02
Starbucks,1,-85.51,42.92
Starbucks,1,-85.59,43
Teavana,2,-85.75,42.89
Starbucks,1,-85.75,42.88
Starbucks,1,-85.76,42.88
Starbucks,1,-85.74,42.88
Starbucks,1,-83.16,42.13
Starbucks,1,-82.92,42.38
Starbucks,2,-82.92,42.39
Starbucks,2,-82.91,42.43
Starbucks,1,-82.93,42.45
Starbucks,1,-86.11,42.8
Starbucks,1,-86.08,42.78
Starbucks,1,-86.12,42.76
Starbucks,1,-86.14,42.83
Starbucks,2,-86.09,42.83
Starbucks,1,-86.09,42.82
Starbucks,1,-86.09,42.83
Starbucks,1,-83.76,42.63
Starbucks,1,-85.85,42.89
Starbucks,2,-84.42,42.27
Starbucks,1,-84.36,42.26
Starbucks,1,-85.79,42.91
Starbucks,2,-85.65,42.27
Starbucks,1,-85.61,42.26
Starbucks,1,-85.61,42.26
Starbucks,1,-85.67,42.3
Starbucks,2,-85.66,42.3
Starbucks,2,-85.63,42.85
Starbucks,2,-83.24,42.78
Starbucks,1,-83.63,41.75
Starbucks,1,-84.65,42.74
Starbucks,2,-84.54,42.66
Starbucks,2,-83.32,43.04
Starbucks,2,-83.19,42.25
Teavana,2,-83.42,42.41
Starbucks,2,-83.33,42.38
Starbucks,1,-83.35,42.4
Starbucks,1,-83.33,42.37
Starbucks,1,-84.73,45.78
Starbucks,1,-84.62,45.85
Starbucks,1,-82.9,42.64
Starbucks,1,-82.91,42.63
Starbucks,2,-82.91,42.63
Starbucks,2,-83.11,42.5
Starbucks,1,-83.11,42.53
Starbucks,2,-87.46,46.55
Starbucks,1,-87.47,46.55
Starbucks,1,-87.4,46.56
Starbucks,1,-84.99,42.27
Starbucks,1,-82.5,42.91
Starbucks,2,-84.25,43.66
Starbucks,2,-83.6,42.59
Starbucks,1,-83.6,42.59
Starbucks,1,-84.78,43.59
Starbucks,1,-84.77,43.58
Starbucks,2,-84.74,43.61
Starbucks,1,-86.21,43.16
Starbucks,2,-86.2,43.15
Starbucks,2,-83.62,42.52
Starbucks,1,-86.25,41.82
Starbucks,1,-83.48,42.44
Starbucks,2,-83.43,42.43
Starbucks,2,-83.48,42.43
Starbucks,2,-83.47,42.49
Starbucks,2,-83.44,42.5
Teavana,2,-83.47,42.49
Starbucks,2,-83.52,42.49
Starbucks,1,-83.52,42.49
Starbucks,1,-83.54,42.49
Starbucks,2,-83.48,42.49
Starbucks,1,-83.47,42.49
Starbucks,2,-83.47,42.53
Starbucks,2,-83.2,42.47
Starbucks,1,-83.2,42.73
Starbucks,1,-84.42,42.72
Starbucks,2,-84.43,42.68
Starbucks,2,-83.36,42.58
Starbucks,2,-83.31,42.71
Starbucks,1,-84.87,45.41
Starbucks,2,-83.68,42.24
Starbucks,2,-83.77,42.24
Starbucks,2,-83.47,42.37
Starbucks,1,-83.48,42.36
Starbucks,1,-85.6,42.21
Teavana,2,-85.59,42.22
Starbucks,2,-83.27,42.36
Starbucks,1,-83.13,42.63
Starbucks,2,-83.19,42.68
Starbucks,2,-83.14,42.7
Starbucks,2,-83.13,42.64
Starbucks,1,-83.13,42.64
Starbucks,1,-85.6,43.12
Starbucks,1,-85.55,43.11
Starbucks,1,-82.92,42.52
Starbucks,2,-82.93,42.51
Starbucks,2,-82.92,42.53
Starbucks,2,-83.18,42.52
Starbucks,1,-83.18,42.54
Starbucks,2,-83.19,42.52
Starbucks,2,-83.14,42.49
Starbucks,1,-83.12,42.5
Starbucks,1,-83.19,42.51
Starbucks,2,-83.97,43.48
Starbucks,1,-83.96,43.51
Starbucks,2,-82.98,42.63
Starbucks,1,-83.03,42.71
Starbucks,1,-83.06,42.69
Starbucks,1,-82.98,42.67
Starbucks,1,-83,42.63
Starbucks,1,-83.56,42.46
Starbucks,2,-83.29,42.5
Starbucks,1,-83.23,42.51
Starbucks,2,-83.22,42.51
Starbucks,2,-83.32,42.51
Starbucks,1,-83.26,42.2
Starbucks,1,-86.49,42.08
Starbucks,2,-83.09,42.56
Starbucks,1,-82.99,42.62
Teavana,2,-82.99,42.62
Starbucks,1,-82.99,42.62
Starbucks,2,-83.03,42.56
Starbucks,1,-83.03,42.56
Starbucks,1,-83.08,42.56
Starbucks,2,-83.26,42.2
Starbucks,2,-83.26,42.2
Starbucks,1,-85.64,44.73
Starbucks,1,-85.64,44.74
Starbucks,1,-83.18,42.56
Starbucks,1,-83.09,42.62
Starbucks,2,-83.17,42.56
Starbucks,2,-83.18,42.56
Teavana,2,-83.18,42.56
Starbucks,2,-83.18,42.56
Starbucks,2,-83.17,42.55
Starbucks,2,-83.13,42.62
Starbucks,1,-83.11,42.53
Starbucks,2,-83.17,42.6
Starbucks,2,-83.11,42.56
Starbucks,2,-83.11,42.53
Starbucks,1,-83.19,42.54
Starbucks,2,-83.01,42.67
Starbucks,2,-85.69,43.02
Starbucks,1,-83.44,42.53
Starbucks,1,-83.51,42.53
Starbucks,1,-83.08,42.49
Starbucks,2,-83.05,42.51
Starbucks,2,-83.39,42.66
Starbucks,2,-83.36,42.54
Starbucks,1,-83.39,42.34
Starbucks,2,-83.4,42.34
Starbucks,1,-83.53,42.65
Starbucks,1,-83.5,42.65
Starbucks,1,-84.28,42.69
Starbucks,2,-83.23,42.14
Starbucks,1,-83.22,42.14
Starbucks,1,-85.68,42.86
Starbucks,2,-85.72,42.86
Starbucks,1,-83.63,42.25
Starbucks,1,-83.62,42.21
Starbucks,1,-86.02,42.83
Starbucks,1,-95.39,45.85
Starbucks,1,-93.32,45.22
Starbucks,2,-93.36,45.21
Starbucks,1,-93.21,44.73
Starbucks,1,-93.18,44.72
Starbucks,2,-93.15,45.06
Starbucks,1,-94.24,46.37
Starbucks,2,-94.25,46.37
Starbucks,1,-94.91,47.49
Starbucks,1,-93.23,45.17
Starbucks,2,-93.24,45.17
Starbucks,2,-93.24,44.86
Starbucks,2,-93.29,44.83
Starbucks,2,-93.24,44.86
Starbucks,2,-93.24,44.85
